"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Colton Mccarthy","34777/colton-mccarthy","F","2014","DY","63","0.1270","0.0317","0.1587","4","4","1","8","2","0","0","2","0","0","0","0.00","0.00","0.00","6","10","11","0.1746","80.00","60.00","12","16","42.86","3.24","103","157","9.42","1.0111","1996-01-30","18.63","18.92","10","MJ","-","R","2014","","","-",""
"WHL","Tanner Exner","25172/tanner-exner","F","2009","DY","19","0.1579","0.0000","0.1579","1","2","0","3","0","0","0","0","0","0","0","0.00","0.00","0.00","1","3","3","0.1579","100.00","33.33","3","6","33.33","- 4.60","22","36","10.06","0.9413","1991-04-23","18.39","18.69","23","","-","R","2009","","","-",""
"WHL","Brett Roulston","32148/brett-roulston","F","2013","DY","57","0.1579","0.0000","0.1579","8","1","2","9","0","0","0","0","0","0","0","0.00","0.00","0.00","8","9","11","0.1930","100.00","88.89","21","23","47.73","11.46","70","123","11.37","0.8335","1994-10-15","18.92","19.21","21","PG","-","R","2013","","","-",""
"WHL","Cole Benson","33810/cole-benson","F","2013","DY","57","0.1579","0.0000","0.1579","7","2","2","9","0","0","1","0","0","0","0","0.00","0.00","0.00","7","9","12","0.2105","100.00","77.78","15","16","48.39","- 15.75","127","71","10.19","0.9301","1995-07-14","18.17","18.46","12","EDM","-","L","2013","","","-",""
"WHL","Brandon Potomak","33320/brandon-potomak","F","2013","DY","70","0.1571","0.0000","0.1571","5","6","3","11","0","0","0","0","0","0","0","0.00","0.00","0.00","5","11","14","0.2000","100.00","45.45","21","36","36.84","- 0.66","84","140","11.74","0.8031","1995-04-25","18.39","18.68","28","MJ","-","R","2013","","","-",""
"WHL","Pavel Skumatov","37368/pavel-skumatov","F","2015","DY","51","0.1569","0.0000","0.1569","6","2","1","8","0","0","0","0","0","0","0","0.00","0.00","0.00","6","8","9","0.1765","100.00","75.00","16","30","34.78","- 6.85","92","129","11.45","0.8223","1997-04-12","18.43","18.72","12","LET","-","L","2015","","","-",""
"WHL","Cam Maclise","26866/cam-maclise","F","2010","DY","64","0.1406","0.0156","0.1563","5","4","4","9","1","0","0","1","0","0","0","0.00","0.00","0.00","6","10","14","0.2188","90.00","60.00","22","26","45.83","6.80","89","139","11.29","0.8306","1992-03-13","18.51","18.80","15","","-","R","2010","","","-",""
"WHL","Michael Sofillas","29309/michael-sofillas","F","2011","DY","64","0.1406","0.0156","0.1563","2","7","6","9","1","0","1","1","0","0","0","0.00","0.00","0.00","3","10","17","0.2656","90.00","30.00","21","40","34.43","- 10.07","105","131","11.83","0.7923","1993-05-05","18.36","18.66","11","","-","L","2011","","","-",""
"WHL","Dyson Stevenson","29722/dyson-stevenson","F","2011","DY","64","0.1563","0.0000","0.1563","6","4","4","10","0","0","0","0","0","0","0","0.00","0.00","0.00","6","10","14","0.2188","100.00","60.00","20","37","35.09","- 7.31","106","144","11.46","0.8182","1993-07-15","18.17","18.46","26","","-","R","2011","","","-",""
"WHL","Edgars Kulda","32245/edgars-kulda","F","2013","DY","64","0.1563","0.0000","0.1563","6","4","5","10","0","0","2","0","0","0","0","0.00","0.00","0.00","6","10","17","0.2656","100.00","60.00","25","21","54.35","- 9.80","136","76","11.10","0.8447","1994-11-13","18.84","19.13","23","EDM","-","L","2013","ARI (2014) - #193","ARI","-",""
"WHL","Max Adolph","26985/max-adolph","F","2010","DY","58","0.0862","0.0172","0.1552","5","0","0","5","0","1","1","1","1","2","0","0.00","0.00","0.00","6","9","10","0.1724","83.33","83.33","13","31","29.55","- 18.31","78","85","12.08","0.7704","1992-04-01","18.46","18.75","21","","-","R","2010","","","-",""
"WHL","Locke Muller","30049/locke-muller","F","2012","DY","58","0.1552","0.0000","0.1552","2","7","1","9","0","0","0","0","0","0","0","0.00","0.00","0.00","2","9","10","0.1724","100.00","22.22","13","18","41.94","- 10.17","124","114","9.88","0.9427","1993-09-27","18.97","19.26","25","","-","R","2012","","","-",""
"WHL","Cole Chorney","35141/cole-chorney","F","2014","DY","58","0.1207","0.0345","0.1552","5","2","1","7","1","1","1","2","0","0","0","0.00","0.00","0.00","6","9","11","0.1897","77.78","66.67","14","19","42.42","- 7.13","111","113","10.32","0.9019","1996-03-21","18.48","18.78","15","RD","-","R","2014","","","-",""
"WHL","Maxwell James","37372/maxwell-james","F","2015","DY","58","0.1379","0.0172","0.1552","4","4","1","8","1","0","0","1","0","0","0","0.00","0.00","0.00","5","9","10","0.1724","88.89","55.56","13","21","38.24","- 2.69","88","127","10.42","0.8935","1997-04-13","18.42","18.72","20","TC","-","L","2015","","","-",""
"WHL","Matt Alfaro","36036/matt-alfaro","F","2014","DY","65","0.1538","0.0000","0.1538","2","8","4","10","0","0","0","0","0","0","0","0.00","0.00","0.00","2","10","14","0.2154","100.00","20.00","26","29","47.27","- 5.49","124","111","11.64","0.7930","1996-08-06","18.11","18.40","21","KTN","-","L","2014","","","-",""
"WHL","Rodney Southam","36053/rodney-southam","F","2014","DY","52","0.1538","0.0000","0.1538","5","3","0","8","0","0","0","0","0","0","0","0.00","0.00","0.00","5","8","8","0.1538","100.00","62.50","19","39","32.76","- 9.18","65","90","13.37","0.6907","1996-08-09","18.10","18.39","15","TC","-","R","2014","","","-",""
"WHL","Vladimir Bobylev","37411/vladimir-bobylyov","F","2015","DY","52","0.1346","0.0192","0.1538","3","4","1","7","0","1","0","1","0","0","0","0.00","0.00","0.00","3","8","9","0.1731","87.50","37.50","19","21","47.50","1.21","81","94","11.33","0.8147","1997-04-18","18.41","18.70","32","VAN","-","L","2015","TOR (2016) - #122","TOR","TOR",""
"WHL","Brody Sutter","25968/brody-sutter","F","2010","DY","72","0.1111","0.0278","0.1528","5","3","3","8","0","2","0","2","0","1","0","0.00","0.00","0.00","5","11","14","0.1944","80.00","50.00","13","42","23.64","- 19.53","101","133","11.35","0.8073","1991-09-26","18.97","19.26","19","","-","R","2010","CAR (2011) - #193","CAR","-",""
"WHL","Jordan Wyton","29336/jordan-wyton","F","2011","DY","72","0.0972","0.0139","0.1528","2","5","4","7","0","1","0","1","1","2","0","0.00","0.00","0.00","3","11","15","0.2083","87.50","25.00","19","32","37.25","- 15.43","147","132","10.93","0.8388","1993-05-09","18.35","18.64","26","","-","L","2011","","","-",""
"WHL","Mason Wilgosh","25321/mason-wilgosh","F","2009","DY","59","0.1186","0.0000","0.1525","4","3","2","7","0","0","0","0","2","0","0","0.00","0.00","0.00","6","9","11","0.1864","100.00","57.14","13","27","32.50","- 36.13","140","64","10.94","0.8363","1991-05-16","18.33","18.63","18","","-","L","2009","","","-",""
"WHL","Jordyn Boyd","31447/jordyn-boyd","F","2012","DY","53","0.1321","0.0189","0.1509","6","1","3","7","1","0","0","1","0","0","0","0.00","0.00","0.00","7","8","11","0.2075","87.50","87.50","12","29","29.27","- 15.62","79","97","11.31","0.8004","1994-05-26","18.30","18.60","14","","-","L","2012","","","-",""
"WHL","Logan Fisher","33216/logan-fisher","F","2013","DY","67","0.0896","0.0299","0.1493","1","5","1","6","2","0","0","2","0","2","0","0.00","0.00","0.00","3","10","11","0.1642","75.00","37.50","14","27","34.15","- 13.16","114","127","10.64","0.8419","1995-04-10","18.43","18.73","20","VIC","-","L","2013","","","-",""
"WHL","Markson Bechtold","35177/markson-bechtold","F","2014","DY","54","0.1481","0.0000","0.1481","3","5","4","8","0","0","2","0","0","0","0","0.00","0.00","0.00","3","8","14","0.2593","100.00","37.50","22","19","53.66","- 3.56","103","77","11.14","0.7978","1996-03-25","18.47","18.77","12","SPO","-","L","2014","","","-",""
"WHL","Jakub Herman","26702/jakub-herman","F","2010","DY","34","0.1471","0.0000","0.1471","3","2","1","5","0","0","0","0","0","0","0","0.00","0.00","0.00","3","5","6","0.1765","100.00","60.00","9","16","36.00","- 15.13","68","65","10.85","0.8135","1992-02-21","18.57","18.86","26","","-","L","2010","","","-",""
"WHL","Justin Kirsch","27049/justin-kirsch","F","2010","DY","34","0.1176","0.0294","0.1471","2","2","3","4","0","1","0","1","0","0","0","0.00","0.00","0.00","2","5","8","0.2353","80.00","40.00","9","11","45.00","- 3.60","52","55","10.46","0.8433","1992-04-11","18.43","18.72","12","","-","L","2010","","","-",""
"WHL","Jack Rodewald","30668/jack-rodewald","F","2012","DY","68","0.1471","0.0000","0.1471","6","4","1","10","0","0","1","0","0","0","0","0.00","0.00","0.00","6","10","12","0.1765","100.00","60.00","21","18","53.85","1.28","123","111","10.28","0.8585","1994-02-14","18.59","18.88","24","","-","R","2012","","","FLA",""
"WHL","Jarrett Fontaine","33453/jarrett-fontaine","F","2013","DY","68","0.1176","0.0147","0.1471","5","3","5","8","1","0","0","1","0","1","0","0.00","0.00","0.00","6","10","15","0.2206","88.89","66.67","19","31","38.00","- 2.34","96","142","11.40","0.7738","1995-05-15","18.33","18.63","32","PG","-","L","2013","","","-",""
"WHL","Nils Moser","28379/nils-moser","F","2011","DY","41","0.1463","0.0000","0.1463","5","1","0","6","0","0","0","0","0","0","0","0.00","0.00","0.00","5","6","6","0.1463","100.00","83.33","12","16","42.86","2.05","71","103","10.45","0.8404","1993-01-03","18.70","18.99","25","","-","R","2011","","","-",""
"WHL","Colton Heffley","31456/colton-heffley","F","2012","DY","55","0.1091","0.0364","0.1455","3","3","2","6","1","1","0","2","0","0","0","0.00","0.00","0.00","4","8","10","0.1818","75.00","50.00","18","34","34.62","- 15.69","83","82","12.14","0.7189","1994-05-27","18.30","18.59","25","","-","R","2012","","","-",""
"WHL","Tim Vanstone","35310/tim-vanstone","F","2014","DY","55","0.1455","0.0000","0.1455","4","4","3","8","0","0","0","0","0","0","0","0.00","0.00","0.00","4","8","11","0.2000","100.00","50.00","17","27","38.64","- 4.80","96","125","10.97","0.7953","1996-04-12","18.43","18.72","16","PA","-","R","2014","","","-",""
"WHL","Mark Rassell","37038/mark-rassell","F","2015","DY","62","0.1452","0.0000","0.1452","4","5","4","9","0","0","0","0","0","0","0","0.00","0.00","0.00","4","9","13","0.2097","100.00","44.44","21","18","53.85","- 0.91","144","119","10.24","0.8502","1997-02-28","18.54","18.84","27","MH","-","L","2015","","","-",""
"WHL","Regan Nagy","37577/regan-nagy","F","2015","DY","69","0.1159","0.0000","0.1449","5","3","3","8","0","0","0","0","1","1","0","0.00","0.00","0.00","6","10","13","0.1884","100.00","62.50","23","29","44.23","- 8.57","132","118","11.31","0.7687","1997-05-11","18.34","18.64","24","VIC","-","R","2015","","","-",""
"WHL","Dillon Wagner","25131/dillon-wagner","F","2009","DY","70","0.1286","0.0143","0.1429","7","2","3","9","1","0","0","1","0","0","0","0.00","0.00","0.00","8","10","13","0.1857","90.00","80.00","28","28","50.00","- 6.82","150","114","11.16","0.7681","1991-04-16","18.41","18.71","29","","-","L","2009","","","-",""
"WHL","Connor Redmond","27213/connor-redmond","F","2010","DY","49","0.1224","0.0204","0.1429","5","1","0","6","0","1","1","1","0","0","0","0.00","0.00","0.00","5","7","8","0.1633","85.71","71.43","16","21","43.24","- 11.09","94","79","10.86","0.7894","1992-05-03","18.37","18.66","21","","-","L","2010","","","-",""
"WHL","Ryon Moser","27268/ryon-moser","F","2010","DY","63","0.1270","0.0159","0.1429","5","3","1","8","1","0","0","1","0","0","0","0.00","0.00","0.00","6","9","10","0.1587","88.89","66.67","12","38","24.00","- 16.67","85","124","11.24","0.7629","1992-05-09","18.35","18.64","21","","-","L","2010","","","-",""
"WHL","Campbell Elynuik","28335/campbell-elynuik","F","2011","DY","28","0.1429","0.0000","0.1429","3","1","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","3","4","5","0.1786","100.00","75.00","7","16","30.43","- 20.14","44","43","11.89","0.7209","1992-12-25","18.72","19.02","17","","-","R","2011","","","-",""
"WHL","Carson Stadnyk","32722/carson-stadnyk","F","2013","DY","70","0.1429","0.0000","0.1429","8","2","2","10","0","0","1","0","0","0","0","0.00","0.00","0.00","8","10","13","0.1857","100.00","80.00","20","53","27.40","- 16.73","94","119","12.63","0.6785","1995-02-07","18.61","18.90","16","EVT","-","L","2013","","","-",""
"WHL","Brendan Hurley","29347/brendan-hurley","F","2011","DY","57","0.1404","0.0000","0.1404","5","3","2","8","0","0","0","0","0","0","0","0.00","0.00","0.00","5","8","10","0.1754","100.00","62.50","14","21","40.00","- 19.81","128","86","10.11","0.8332","1993-05-11","18.34","18.64","25","","-","L","2011","","","-",""
"WHL","Mitch Skapski","35251/mitch-skapski","F","2014","DY","50","0.1400","0.0000","0.1400","3","4","3","7","0","0","0","0","0","0","0","0.00","0.00","0.00","3","7","10","0.2000","100.00","42.86","23","11","67.65","9.66","98","71","11.01","0.7629","1996-04-04","18.45","18.74","8","EVT/VIC","-","L","2014","","","-",""
"WHL","Brendan Persley","29492/brendan-persley","F","2011","DY","43","0.1163","0.0233","0.1395","4","1","2","5","1","0","0","1","0","0","0","0.00","0.00","0.00","5","6","8","0.1860","83.33","83.33","7","16","30.43","- 23.04","77","67","9.87","0.8483","1993-06-03","18.28","18.58","16","","-","L","2011","","","-",""
"WHL","Brenden Silvester","25226/brenden-silvester","F","2009","DY","65","0.1231","0.0154","0.1385","6","2","1","8","0","1","0","1","0","0","0","0.00","0.00","0.00","6","9","10","0.1538","88.89","66.67","15","26","36.59","- 13.86","113","111","10.60","0.7838","1991-05-02","18.37","18.66","7","","-","R","2009","","","-",""
"WHL","Steve Oursov","25802/steve-oursov","F","2009","DY","29","0.0690","0.0690","0.1379","2","0","0","2","2","0","0","2","0","0","0","0.00","0.00","0.00","4","4","4","0.1379","50.00","100.00","7","6","53.85","8.85","36","44","9.88","0.8377","1991-08-16","18.08","18.38","28","","-","R","2009","","","-",""
"WHL","Jesse Roach","37087/jesse-roach","F","2015","DY","58","0.1207","0.0172","0.1379","5","2","2","7","1","0","0","1","0","0","0","0.00","0.00","0.00","6","8","10","0.1724","87.50","75.00","13","31","29.55","- 21.47","100","96","11.21","0.7384","1997-03-06","18.53","18.82","19","VAN","-","R","2015","","","-",""
"WHL","Christian Magnus","26915/christian-magnus","F","2010","DY","51","0.1373","0.0000","0.1373","2","5","3","7","0","0","0","0","0","0","0","0.00","0.00","0.00","2","7","10","0.1961","100.00","28.57","12","18","40.00","- 21.62","122","76","10.15","0.8116","1992-03-20","18.49","18.78","9","","-","R","2010","","","-",""
"WHL","Nathan Macmaster","27594/nathan-macmaster","F","2010","DY","59","0.1356","0.0000","0.1356","2","6","2","8","0","0","1","0","0","0","0","0.00","0.00","0.00","2","8","11","0.1864","100.00","25.00","22","28","44.00","- 9.42","117","102","11.27","0.7221","1992-06-30","18.21","18.50","18","","-","R","2010","","","-",""
"WHL","Cole Linaker","33791/cole-linaker","F","2013","DY","37","0.1351","0.0000","0.1351","2","3","4","5","0","0","0","0","0","0","0","0.00","0.00","0.00","2","5","9","0.2432","100.00","40.00","16","9","64.00","0.36","84","48","10.86","0.7467","1995-07-11","18.18","18.47","26","KEL","-","R","2013","","","-",""
"WHL","Aaron Boyd","37660/aaron-boyd","F","2015","DY","52","0.0962","0.0000","0.1346","4","1","1","5","0","0","0","0","2","0","0","0.00","0.00","0.00","6","7","8","0.1538","100.00","80.00","10","20","33.33","- 16.44","109","110","10.03","0.8052","1997-05-24","18.31","18.60","23","PG","-","L","2015","","","-",""
"WHL","Garrett Taylor","25304/garrett-taylor","F","2009","DY","45","0.1333","0.0000","0.1333","4","2","3","6","0","0","1","0","0","0","0","0.00","0.00","0.00","4","6","10","0.2222","100.00","66.67","12","10","54.55","5.16","81","83","9.82","0.8148","1991-05-13","18.34","18.63","20","","-","L","2009","","","-",""
"WHL","Elgin Pearce","26595/elgin-pearce","F","2010","DY","45","0.0889","0.0444","0.1333","1","3","1","4","2","0","0","2","0","0","0","0.00","0.00","0.00","3","6","7","0.1556","66.67","50.00","7","10","41.18","- 11.95","85","75","9.37","0.8537","1992-02-07","18.61","18.90","17","","-","L","2010","","","-",""
"WHL","Brendan Santini","29604/brendan-santini","F","2011","DY","45","0.0889","0.0222","0.1333","0","4","2","4","1","0","0","1","1","0","0","0.00","0.00","0.00","2","6","8","0.1778","80.00","20.00","10","18","35.71","0.88","54","101","10.80","0.7409","1993-06-23","18.23","18.52","32","","-","R","2011","","","-",""
"WHL","Adam Brooks","35495/adam-brooks","F","2014","DY","60","0.1333","0.0000","0.1333","4","4","1","8","0","0","2","0","0","0","0","0.00","0.00","0.00","4","8","11","0.1833","100.00","50.00","17","24","41.46","- 12.67","118","100","10.59","0.7556","1996-05-06","18.36","18.65","10","REG","-","L","2014","TOR (2016) - #92","TOR","TOR",""
"WHL","Tyson Ness","29144/tyson-ness","F","2011","DY","68","0.1324","0.0000","0.1324","7","2","5","9","0","0","0","0","0","0","0","0.00","0.00","0.00","7","9","14","0.2059","100.00","77.78","25","11","69.44","8.57","140","90","10.19","0.7791","1993-04-10","18.43","18.73","22","","-","L","2011","","","-",""
"WHL","Cole Sanford","33889/cole-sanford","F","2013","DY","53","0.1132","0.0189","0.1321","2","4","4","6","0","1","0","1","0","0","0","0.00","0.00","0.00","2","7","11","0.2075","85.71","28.57","12","23","34.29","- 15.25","107","109","10.56","0.7506","1995-07-31","18.13","18.42","26","MH","-","R","2013","","","-",""
"WHL","Elliott Peterson","33833/elliott-peterson","F","2013","DY","38","0.1316","0.0000","0.1316","4","1","6","5","0","0","1","0","0","0","0","0.00","0.00","0.00","4","5","12","0.3158","100.00","80.00","20","11","64.52","8.17","71","55","11.57","0.6825","1995-07-20","18.15","18.45","28","CAL","-","L","2013","","","-",""
"WHL","Chad Labelle","33743/chad-labelle","F","2013","DY","62","0.0968","0.0323","0.1290","3","3","2","6","2","0","1","2","0","0","0","0.00","0.00","0.00","5","8","11","0.1774","75.00","62.50","9","19","32.14","- 17.86","132","132","9.50","0.8153","1995-07-03","18.20","18.49","22","MH","-","R","2013","","","-",""
"WHL","Haydn Hopkins","37095/haydn-hopkins","F","2015","DY","31","0.0968","0.0323","0.1290","2","1","2","3","0","1","1","1","0","0","0","0.00","0.00","0.00","2","4","7","0.2258","75.00","50.00","9","15","37.50","- 4.56","53","73","10.65","0.7268","1997-03-07","18.52","18.82","20","PG","-","R","2015","","","-",""
"WHL","Marc Mccoy","31484/marc-mccoy","F","2012","DY","63","0.1270","0.0000","0.1270","5","3","2","8","0","0","0","0","0","0","0","0.00","0.00","0.00","5","8","10","0.1587","100.00","62.50","14","15","48.28","0.72","107","118","9.76","0.7804","1994-05-31","18.29","18.58","25","","-","R","2012","","","-",""
